EID,Abstract,Year
2-s2.0-85084072001,https://www.scopus.com/record/display.url?eid=2-s2.0-85084072001&origin=resultslist,2020
2-s2.0-85106468674,https://www.scopus.com/record/display.url?eid=2-s2.0-85106468674&origin=resultslist,2021
2-s2.0-85087543681,https://www.scopus.com/record/display.url?eid=2-s2.0-85087543681&origin=resultslist,2020
2-s2.0-85154617980,https://www.scopus.com/record/display.url?eid=2-s2.0-85154617980&origin=resultslist,2023
2-s2.0-85123243272,https://www.scopus.com/record/display.url?eid=2-s2.0-85123243272&origin=resultslist,2022
2-s2.0-85142708768,https://www.scopus.com/record/display.url?eid=2-s2.0-85142708768&origin=resultslist,2022
2-s2.0-85057298789,https://www.scopus.com/record/display.url?eid=2-s2.0-85057298789&origin=resultslist,2021
2-s2.0-85086865606,https://www.scopus.com/record/display.url?eid=2-s2.0-85086865606&origin=resultslist,2020
2-s2.0-85130537565,https://www.scopus.com/record/display.url?eid=2-s2.0-85130537565&origin=resultslist,2022
2-s2.0-85089345344,https://www.scopus.com/record/display.url?eid=2-s2.0-85089345344&origin=resultslist,2020
2-s2.0-85137147683,https://www.scopus.com/record/display.url?eid=2-s2.0-85137147683&origin=resultslist,2022
2-s2.0-85105590870,https://www.scopus.com/record/display.url?eid=2-s2.0-85105590870&origin=resultslist,2021
2-s2.0-85129741581,https://www.scopus.com/record/display.url?eid=2-s2.0-85129741581&origin=resultslist,2022
2-s2.0-85091276595,https://www.scopus.com/record/display.url?eid=2-s2.0-85091276595&origin=resultslist,2020
2-s2.0-85089918302,https://www.scopus.com/record/display.url?eid=2-s2.0-85089918302&origin=resultslist,2020
2-s2.0-85136161580,https://www.scopus.com/record/display.url?eid=2-s2.0-85136161580&origin=resultslist,2023
2-s2.0-85091125852,https://www.scopus.com/record/display.url?eid=2-s2.0-85091125852&origin=resultslist,2020
2-s2.0-85111942119,https://www.scopus.com/record/display.url?eid=2-s2.0-85111942119&origin=resultslist,2021
2-s2.0-85113262568,https://www.scopus.com/record/display.url?eid=2-s2.0-85113262568&origin=resultslist,2021
2-s2.0-85129945697,https://www.scopus.com/record/display.url?eid=2-s2.0-85129945697&origin=resultslist,2022
2-s2.0-85074408275,https://www.scopus.com/record/display.url?eid=2-s2.0-85074408275&origin=resultslist,2022
2-s2.0-85120931914,https://www.scopus.com/record/display.url?eid=2-s2.0-85120931914&origin=resultslist,2022
2-s2.0-85135340989,https://www.scopus.com/record/display.url?eid=2-s2.0-85135340989&origin=resultslist,2022
2-s2.0-85086748733,https://www.scopus.com/record/display.url?eid=2-s2.0-85086748733&origin=resultslist,2020
2-s2.0-85121611873,https://www.scopus.com/record/display.url?eid=2-s2.0-85121611873&origin=resultslist,2021
2-s2.0-85112068237,https://www.scopus.com/record/display.url?eid=2-s2.0-85112068237&origin=resultslist,2021
2-s2.0-85142194276,https://www.scopus.com/record/display.url?eid=2-s2.0-85142194276&origin=resultslist,2023
2-s2.0-85130633407,https://www.scopus.com/record/display.url?eid=2-s2.0-85130633407&origin=resultslist,2022
2-s2.0-85137929032,https://www.scopus.com/record/display.url?eid=2-s2.0-85137929032&origin=resultslist,2022
2-s2.0-85126212077,https://www.scopus.com/record/display.url?eid=2-s2.0-85126212077&origin=resultslist,2022
2-s2.0-85100125110,https://www.scopus.com/record/display.url?eid=2-s2.0-85100125110&origin=resultslist,2021
2-s2.0-85077017738,https://www.scopus.com/record/display.url?eid=2-s2.0-85077017738&origin=resultslist,2020
2-s2.0-85078069336,https://www.scopus.com/record/display.url?eid=2-s2.0-85078069336&origin=resultslist,2020
2-s2.0-85103886539,https://www.scopus.com/record/display.url?eid=2-s2.0-85103886539&origin=resultslist,2021
2-s2.0-85128741169,https://www.scopus.com/record/display.url?eid=2-s2.0-85128741169&origin=resultslist,2022
2-s2.0-85122146816,https://www.scopus.com/record/display.url?eid=2-s2.0-85122146816&origin=resultslist,2021
2-s2.0-85102241025,https://www.scopus.com/record/display.url?eid=2-s2.0-85102241025&origin=resultslist,2021
2-s2.0-85107639011,https://www.scopus.com/record/display.url?eid=2-s2.0-85107639011&origin=resultslist,2021
2-s2.0-85075441250,https://www.scopus.com/record/display.url?eid=2-s2.0-85075441250&origin=resultslist,2020
2-s2.0-85065436592,https://www.scopus.com/record/display.url?eid=2-s2.0-85065436592&origin=resultslist,2020
2-s2.0-85118806287,https://www.scopus.com/record/display.url?eid=2-s2.0-85118806287&origin=resultslist,2021
2-s2.0-85098762766,https://www.scopus.com/record/display.url?eid=2-s2.0-85098762766&origin=resultslist,2021
2-s2.0-85090783997,https://www.scopus.com/record/display.url?eid=2-s2.0-85090783997&origin=resultslist,2020
2-s2.0-85120047130,https://www.scopus.com/record/display.url?eid=2-s2.0-85120047130&origin=resultslist,2022
2-s2.0-85077920643,https://www.scopus.com/record/display.url?eid=2-s2.0-85077920643&origin=resultslist,2020
2-s2.0-85121144402,https://www.scopus.com/record/display.url?eid=2-s2.0-85121144402&origin=resultslist,2021
2-s2.0-85106273208,https://www.scopus.com/record/display.url?eid=2-s2.0-85106273208&origin=resultslist,2022
2-s2.0-85131681376,https://www.scopus.com/record/display.url?eid=2-s2.0-85131681376&origin=resultslist,2022
2-s2.0-85120648862,https://www.scopus.com/record/display.url?eid=2-s2.0-85120648862&origin=resultslist,2021
2-s2.0-85103686136,https://www.scopus.com/record/display.url?eid=2-s2.0-85103686136&origin=resultslist,2021
2-s2.0-85139244038,https://www.scopus.com/record/display.url?eid=2-s2.0-85139244038&origin=resultslist,2023
2-s2.0-85102706428,https://www.scopus.com/record/display.url?eid=2-s2.0-85102706428&origin=resultslist,2022
2-s2.0-85102649778,https://www.scopus.com/record/display.url?eid=2-s2.0-85102649778&origin=resultslist,2021
2-s2.0-85092475343,https://www.scopus.com/record/display.url?eid=2-s2.0-85092475343&origin=resultslist,2021
2-s2.0-85127033091,https://www.scopus.com/record/display.url?eid=2-s2.0-85127033091&origin=resultslist,2022
2-s2.0-85090935787,https://www.scopus.com/record/display.url?eid=2-s2.0-85090935787&origin=resultslist,2020
2-s2.0-85097398375,https://www.scopus.com/record/display.url?eid=2-s2.0-85097398375&origin=resultslist,2021
2-s2.0-85126013155,https://www.scopus.com/record/display.url?eid=2-s2.0-85126013155&origin=resultslist,2022
2-s2.0-85105867834,https://www.scopus.com/record/display.url?eid=2-s2.0-85105867834&origin=resultslist,2022
2-s2.0-85137571569,https://www.scopus.com/record/display.url?eid=2-s2.0-85137571569&origin=resultslist,2022
2-s2.0-85096941398,https://www.scopus.com/record/display.url?eid=2-s2.0-85096941398&origin=resultslist,2020
2-s2.0-85131459043,https://www.scopus.com/record/display.url?eid=2-s2.0-85131459043&origin=resultslist,2022
2-s2.0-85105112735,https://www.scopus.com/record/display.url?eid=2-s2.0-85105112735&origin=resultslist,2021
2-s2.0-85123990420,https://www.scopus.com/record/display.url?eid=2-s2.0-85123990420&origin=resultslist,2022
2-s2.0-85139738690,https://www.scopus.com/record/display.url?eid=2-s2.0-85139738690&origin=resultslist,2022
2-s2.0-85126831304,https://www.scopus.com/record/display.url?eid=2-s2.0-85126831304&origin=resultslist,2022
2-s2.0-85093980230,https://www.scopus.com/record/display.url?eid=2-s2.0-85093980230&origin=resultslist,2021
2-s2.0-85077314481,https://www.scopus.com/record/display.url?eid=2-s2.0-85077314481&origin=resultslist,2020
2-s2.0-85075999646,https://www.scopus.com/record/display.url?eid=2-s2.0-85075999646&origin=resultslist,2020
2-s2.0-85121112135,https://www.scopus.com/record/display.url?eid=2-s2.0-85121112135&origin=resultslist,2022
2-s2.0-85088400871,https://www.scopus.com/record/display.url?eid=2-s2.0-85088400871&origin=resultslist,2020
2-s2.0-85111341332,https://www.scopus.com/record/display.url?eid=2-s2.0-85111341332&origin=resultslist,2021
2-s2.0-85113256172,https://www.scopus.com/record/display.url?eid=2-s2.0-85113256172&origin=resultslist,2022
2-s2.0-85089173896,https://www.scopus.com/record/display.url?eid=2-s2.0-85089173896&origin=resultslist,2021
2-s2.0-85076635900,https://www.scopus.com/record/display.url?eid=2-s2.0-85076635900&origin=resultslist,2020
2-s2.0-85129394243,https://www.scopus.com/record/display.url?eid=2-s2.0-85129394243&origin=resultslist,2022
2-s2.0-85145997779,https://www.scopus.com/record/display.url?eid=2-s2.0-85145997779&origin=resultslist,2023
2-s2.0-85081936869,https://www.scopus.com/record/display.url?eid=2-s2.0-85081936869&origin=resultslist,2020
2-s2.0-85124793078,https://www.scopus.com/record/display.url?eid=2-s2.0-85124793078&origin=resultslist,2022
2-s2.0-85076010225,https://www.scopus.com/record/display.url?eid=2-s2.0-85076010225&origin=resultslist,2020
2-s2.0-85102021653,https://www.scopus.com/record/display.url?eid=2-s2.0-85102021653&origin=resultslist,2021
2-s2.0-85107112106,https://www.scopus.com/record/display.url?eid=2-s2.0-85107112106&origin=resultslist,2021
2-s2.0-85083544182,https://www.scopus.com/record/display.url?eid=2-s2.0-85083544182&origin=resultslist,2020
2-s2.0-85127002331,https://www.scopus.com/record/display.url?eid=2-s2.0-85127002331&origin=resultslist,2022
2-s2.0-85083294863,https://www.scopus.com/record/display.url?eid=2-s2.0-85083294863&origin=resultslist,2020
2-s2.0-85091684799,https://www.scopus.com/record/display.url?eid=2-s2.0-85091684799&origin=resultslist,2020
2-s2.0-85084251567,https://www.scopus.com/record/display.url?eid=2-s2.0-85084251567&origin=resultslist,2020
2-s2.0-85125774786,https://www.scopus.com/record/display.url?eid=2-s2.0-85125774786&origin=resultslist,2022
2-s2.0-85114128444,https://www.scopus.com/record/display.url?eid=2-s2.0-85114128444&origin=resultslist,2021
2-s2.0-85090137406,https://www.scopus.com/record/display.url?eid=2-s2.0-85090137406&origin=resultslist,2020
2-s2.0-85119324078,https://www.scopus.com/record/display.url?eid=2-s2.0-85119324078&origin=resultslist,2021
2-s2.0-85072232783,https://www.scopus.com/record/display.url?eid=2-s2.0-85072232783&origin=resultslist,2020
2-s2.0-85117395877,https://www.scopus.com/record/display.url?eid=2-s2.0-85117395877&origin=resultslist,2022
2-s2.0-85129118816,https://www.scopus.com/record/display.url?eid=2-s2.0-85129118816&origin=resultslist,2022
2-s2.0-85082822443,https://www.scopus.com/record/display.url?eid=2-s2.0-85082822443&origin=resultslist,2020
2-s2.0-85079770995,https://www.scopus.com/record/display.url?eid=2-s2.0-85079770995&origin=resultslist,2020
2-s2.0-85101471454,https://www.scopus.com/record/display.url?eid=2-s2.0-85101471454&origin=resultslist,2022
2-s2.0-85115625644,https://www.scopus.com/record/display.url?eid=2-s2.0-85115625644&origin=resultslist,2021
2-s2.0-85087829692,https://www.scopus.com/record/display.url?eid=2-s2.0-85087829692&origin=resultslist,2020
2-s2.0-85133470877,https://www.scopus.com/record/display.url?eid=2-s2.0-85133470877&origin=resultslist,2022
2-s2.0-85126571152,https://www.scopus.com/record/display.url?eid=2-s2.0-85126571152&origin=resultslist,2022
2-s2.0-85090577856,https://www.scopus.com/record/display.url?eid=2-s2.0-85090577856&origin=resultslist,2021
2-s2.0-85078654831,https://www.scopus.com/record/display.url?eid=2-s2.0-85078654831&origin=resultslist,2020
2-s2.0-85145604538,https://www.scopus.com/record/display.url?eid=2-s2.0-85145604538&origin=resultslist,2023
2-s2.0-85111775272,https://www.scopus.com/record/display.url?eid=2-s2.0-85111775272&origin=resultslist,2021
2-s2.0-85090719381,https://www.scopus.com/record/display.url?eid=2-s2.0-85090719381&origin=resultslist,2020
2-s2.0-85114128077,https://www.scopus.com/record/display.url?eid=2-s2.0-85114128077&origin=resultslist,2021
2-s2.0-85125374701,https://www.scopus.com/record/display.url?eid=2-s2.0-85125374701&origin=resultslist,2022
2-s2.0-85082611217,https://www.scopus.com/record/display.url?eid=2-s2.0-85082611217&origin=resultslist,2020
2-s2.0-85100773217,https://www.scopus.com/record/display.url?eid=2-s2.0-85100773217&origin=resultslist,2021
2-s2.0-85086019977,https://www.scopus.com/record/display.url?eid=2-s2.0-85086019977&origin=resultslist,2020
2-s2.0-85133654328,https://www.scopus.com/record/display.url?eid=2-s2.0-85133654328&origin=resultslist,2022
2-s2.0-85102118242,https://www.scopus.com/record/display.url?eid=2-s2.0-85102118242&origin=resultslist,2021
2-s2.0-85113315904,https://www.scopus.com/record/display.url?eid=2-s2.0-85113315904&origin=resultslist,2021
2-s2.0-85105567160,https://www.scopus.com/record/display.url?eid=2-s2.0-85105567160&origin=resultslist,2021
2-s2.0-85143581450,https://www.scopus.com/record/display.url?eid=2-s2.0-85143581450&origin=resultslist,2022
2-s2.0-85088368000,https://www.scopus.com/record/display.url?eid=2-s2.0-85088368000&origin=resultslist,2020
2-s2.0-85085564451,https://www.scopus.com/record/display.url?eid=2-s2.0-85085564451&origin=resultslist,2020
2-s2.0-85113324088,https://www.scopus.com/record/display.url?eid=2-s2.0-85113324088&origin=resultslist,2021
2-s2.0-85099078424,https://www.scopus.com/record/display.url?eid=2-s2.0-85099078424&origin=resultslist,2020
2-s2.0-85117181702,https://www.scopus.com/record/display.url?eid=2-s2.0-85117181702&origin=resultslist,2021
2-s2.0-85098236843,https://www.scopus.com/record/display.url?eid=2-s2.0-85098236843&origin=resultslist,2020
2-s2.0-85154057611,https://www.scopus.com/record/display.url?eid=2-s2.0-85154057611&origin=resultslist,2023
2-s2.0-85097174931,https://www.scopus.com/record/display.url?eid=2-s2.0-85097174931&origin=resultslist,2021
2-s2.0-85096872521,https://www.scopus.com/record/display.url?eid=2-s2.0-85096872521&origin=resultslist,2021
2-s2.0-85097960082,https://www.scopus.com/record/display.url?eid=2-s2.0-85097960082&origin=resultslist,2022
2-s2.0-85106995418,https://www.scopus.com/record/display.url?eid=2-s2.0-85106995418&origin=resultslist,2021
2-s2.0-85112711574,https://www.scopus.com/record/display.url?eid=2-s2.0-85112711574&origin=resultslist,2021
2-s2.0-85104920699,https://www.scopus.com/record/display.url?eid=2-s2.0-85104920699&origin=resultslist,2021
2-s2.0-85101961404,https://www.scopus.com/record/display.url?eid=2-s2.0-85101961404&origin=resultslist,2021
2-s2.0-85086675184,https://www.scopus.com/record/display.url?eid=2-s2.0-85086675184&origin=resultslist,2020
2-s2.0-85087474675,https://www.scopus.com/record/display.url?eid=2-s2.0-85087474675&origin=resultslist,2020
2-s2.0-85089663462,https://www.scopus.com/record/display.url?eid=2-s2.0-85089663462&origin=resultslist,2020
2-s2.0-85141105598,https://www.scopus.com/record/display.url?eid=2-s2.0-85141105598&origin=resultslist,2023
2-s2.0-85096456973,https://www.scopus.com/record/display.url?eid=2-s2.0-85096456973&origin=resultslist,2020
2-s2.0-85103206219,https://www.scopus.com/record/display.url?eid=2-s2.0-85103206219&origin=resultslist,2021
2-s2.0-85099510949,https://www.scopus.com/record/display.url?eid=2-s2.0-85099510949&origin=resultslist,2021
2-s2.0-85109077460,https://www.scopus.com/record/display.url?eid=2-s2.0-85109077460&origin=resultslist,2021
2-s2.0-85077293876,https://www.scopus.com/record/display.url?eid=2-s2.0-85077293876&origin=resultslist,2020
2-s2.0-85096974850,https://www.scopus.com/record/display.url?eid=2-s2.0-85096974850&origin=resultslist,2020
2-s2.0-85178412924,https://www.scopus.com/record/display.url?eid=2-s2.0-85178412924&origin=resultslist,2023
2-s2.0-85086072000,https://www.scopus.com/record/display.url?eid=2-s2.0-85086072000&origin=resultslist,2020
2-s2.0-85132503700,https://www.scopus.com/record/display.url?eid=2-s2.0-85132503700&origin=resultslist,2023
2-s2.0-85081024068,https://www.scopus.com/record/display.url?eid=2-s2.0-85081024068&origin=resultslist,2020
2-s2.0-85088495328,https://www.scopus.com/record/display.url?eid=2-s2.0-85088495328&origin=resultslist,2020
2-s2.0-85086594958,https://www.scopus.com/record/display.url?eid=2-s2.0-85086594958&origin=resultslist,2020
2-s2.0-85103744538,https://www.scopus.com/record/display.url?eid=2-s2.0-85103744538&origin=resultslist,2020
2-s2.0-85105256708,https://www.scopus.com/record/display.url?eid=2-s2.0-85105256708&origin=resultslist,2021
2-s2.0-85171875378,https://www.scopus.com/record/display.url?eid=2-s2.0-85171875378&origin=resultslist,2023
2-s2.0-85131099750,https://www.scopus.com/record/display.url?eid=2-s2.0-85131099750&origin=resultslist,2022
2-s2.0-85130586309,https://www.scopus.com/record/display.url?eid=2-s2.0-85130586309&origin=resultslist,2022
2-s2.0-85128957862,https://www.scopus.com/record/display.url?eid=2-s2.0-85128957862&origin=resultslist,2022
2-s2.0-85086902737,https://www.scopus.com/record/display.url?eid=2-s2.0-85086902737&origin=resultslist,2020
2-s2.0-85076411351,https://www.scopus.com/record/display.url?eid=2-s2.0-85076411351&origin=resultslist,2020
2-s2.0-85126539564,https://www.scopus.com/record/display.url?eid=2-s2.0-85126539564&origin=resultslist,2022
2-s2.0-85081262370,https://www.scopus.com/record/display.url?eid=2-s2.0-85081262370&origin=resultslist,2020
2-s2.0-85147237819,https://www.scopus.com/record/display.url?eid=2-s2.0-85147237819&origin=resultslist,2022
2-s2.0-85141158032,https://www.scopus.com/record/display.url?eid=2-s2.0-85141158032&origin=resultslist,2022
